f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
5606553,51044.67713630904,1.0,0.0,0.875,6.84370148298338,0.7852648399157337,0.6120612674464897,0.9610600158259336,0.6010055078042345,0.49797033143239977,0.5539497680093178,0.7096824153927297,0.5558508360120145,0.5051859173915821,0.7171951199497737,0.0,0.020000000000000046
5606569,51044.69676130904,1.0,0.0,0.875,6.789791779658721,0.7865113083142287,0.6216680003799956,0.9618639841404393,0.6005970374797047,0.49340192706140773,0.5477757692139431,0.7096865186157193,0.5499541811557074,0.5059030898887145,0.714985851266406,0.0,0.020000000000000046
5606832,51044.10206394062,1.0,0.0,0.875,6.936280708659105,0.789817347563604,0.6016201286204967,0.9632083512641316,0.5981797732699179,0.49760999264508166,0.5574471296103074,0.7096981296919335,0.5417345323013812,0.5045460044834721,0.7173641093647318,0.0,0.020000000000000046
5607242,51043.641286162834,1.0,0.0,0.875,6.906928047942556,0.7819525972392346,0.6338848350876998,0.9653901810848737,0.6013606882673849,0.4975714988130247,0.5711266563160815,0.7097203247751149,0.5240942202965593,0.5056251391017352,0.7144568685321285,0.0,0.020000000000000046
5607281,51043.0639528295,1.0,0.0,0.875,7.122845444362658,0.784053431351047,0.6370248504047547,0.9627822673520757,0.6000720819697671,0.4979686293909629,0.5623569372350441,0.7096870191824048,0.5369826481700471,0.5000356654924517,0.7199191763220515,0.0,0.020000000000000046
5607793,51042.08539411044,1.0,0.0,0.875,6.786346410163594,0.7772512545626661,0.6116897383699338,0.9613827738980518,0.601130980724192,0.4979561100979304,0.5654616306261004,0.7096966305641967,0.540384798918258,0.5022932007136576,0.7203940567463634,0.0,0.020000000000000046
5607901,51042.54539411044,1.0,0.0,0.875,6.740199611439172,0.7887771893045672,0.6120375649087605,0.9612032826276371,0.6014458450088819,0.4882946153742787,0.5560553839231829,0.7096913981999936,0.5456661880636741,0.4944380234645507,0.7163689031773974,0.0,0.020000000000000046
5608260,51041.9155456256,1.0,0.0,0.875,6.710762752222468,0.7871526928227888,0.6393686745090419,0.9649205925921415,0.6019323157708554,0.4865732389265477,0.5614753814789153,0.7100265289428342,0.55499008482143,0.4875219805164792,0.7160982028849723,0.0,0.020000000000000046
5608296,51041.5706097072,1.0,0.0,0.875,6.776351308670581,0.7928959304250144,0.6277682104932442,0.9620123798507321,0.6011804614465216,0.49447457251714916,0.555120277943942,0.7096884447621736,0.5559486345697929,0.5006444757813424,0.7228713285515095,0.0,0.020000000000000046
5608668,51043.89127637388,1.0,0.0,0.875,6.793523193352082,0.7875413773539451,0.6461075444459037,0.9617182362640441,0.600804766046416,0.49887409523085907,0.5533264309292556,0.7094666010863946,0.5601762110253853,0.5056821088531525,0.7221175763160366,0.0,0.020000000000000046
5608732,51045.511358531265,1.0,0.0,0.875,6.868475712782754,0.7781122516292106,0.656624786987798,0.9630760436591503,0.6028397805134204,0.49550639768051385,0.5527220630000182,0.7096602201092641,0.5462734037455759,0.4945763925538366,0.7145672582859691,0.0,0.020000000000000046
5608766,51044.21635853126,1.0,0.0,0.875,7.358998929754575,0.7569707651615847,0.6628868405358133,0.9646083111531917,0.6035699482805184,0.49276596696153085,0.5441678608060903,0.709663577544313,0.5426456533486486,0.5057410839214692,0.7180241082739344,0.0,0.020000000000000046
5609163,51044.21635853126,1.0,0.0,0.875,7.349684763405261,0.7599415958732235,0.6715248659972387,0.9669834641419991,0.6044195978252371,0.5025021131968935,0.5378064278094942,0.7095337483554135,0.5368331347461394,0.4982520982421551,0.7199796595358561,0.0,0.020000000000000046
5609197,51044.21635853126,1.0,0.0,0.875,7.603672858364279,0.750666170381221,0.6673136573869957,0.967193108671515,0.6068528811139218,0.4947212901931167,0.5253052303462196,0.7096646716153722,0.530646252654255,0.501354721649609,0.7057339161846615,0.0,0.020000000000000046
5609258,51044.21635853126,1.0,0.0,0.875,7.558444441625645,0.7565796093441672,0.6709750523851059,0.965576935424756,0.6031640691574874,0.486016481782753,0.5271710060741055,0.7096790106397854,0.5364398542427823,0.4902678751155183,0.7123262883493077,0.0,0.020000000000000046
5609291,51044.21635853126,1.0,0.0,0.875,7.418124576893389,0.7483070371831285,0.6769180330837039,0.9659449554846924,0.6048161302214018,0.4912660116309269,0.5229687136840698,0.7096806849457852,0.535763606909182,0.4969046338265789,0.7135688294898009,0.0,0.020000000000000046
5609664,51044.17291944937,1.0,0.0,0.875,6.829067215477668,0.77033963482312,0.6489118748943581,0.9636969940500206,0.6029389164724691,0.4999173591580401,0.5594403442545687,0.708712087360771,0.5375683816489977,0.48851745363785937,0.7103055535914095,0.0,0.020000000000000046
5609762,51045.409225955504,1.0,0.0,0.875,7.039619767327307,0.7854624558960347,0.6087429449004894,0.9613920910243299,0.6013602202911663,0.48459886439216504,0.5555062940760992,0.7098919869443431,0.5522279911946815,0.4948847297528627,0.7174167939224622,0.0,0.020000000000000046
5642676,51041.073483083834,1.0,0.0,0.875,6.774841809399413,0.7659253189170923,0.6128145075997486,0.9621184244507215,0.603341694691474,0.503008679731753,0.551185937240103,0.7096681403335852,0.5258532321259037,0.5012899815156827,0.7159455730554838,0.0,0.020000000000000046
5644030,51042.31105789111,1.0,0.0,0.875,6.904979651821098,0.7771995921443315,0.6134621933323645,0.9602822271490064,0.6040595743656015,0.477033824756947,0.5533854528432802,0.7099279220026651,0.535029135081624,0.488512352197462,0.7109559450499521,0.0,0.020000000000000035
5644081,51040.49301027206,1.0,0.0,0.875,6.75037008237605,0.7936962527261461,0.6005167326038119,0.960268602650541,0.601377608445386,0.48573153134268304,0.5600258705808644,0.7096806604118147,0.5229585502941495,0.4893183609184604,0.7098338174691875,0.0,0.025000000000000046
5644371,51041.529139059945,1.0,0.0,0.875,6.5461336745116325,0.7826365485809711,0.6325058128194192,0.9634763929648542,0.6009102334212096,0.4787362512821825,0.5646436425826611,0.7096948166663106,0.5350605226869548,0.48277789198611487,0.7154320749508781,0.0,0.020000000000000046
5644436,51041.64013905994,1.0,0.0,0.875,6.442551998043239,0.7615941493054942,0.6842654254432085,0.9662470585003141,0.6021542321301332,0.5085561412896149,0.5496469470427642,0.7097018916866457,0.5504073357295572,0.49871448095384147,0.716059887524096,0.0,0.020000000000000046
5644476,51041.64013905994,1.0,0.0,0.875,6.713827898436517,0.7548138996808527,0.706921000828214,0.9652682829296567,0.6044935135421144,0.5164034633770898,0.5366146050590883,0.7096966723945632,0.5472321871528925,0.5139785462643712,0.7243419337357183,0.0,0.020000000000000046
5644505,51041.145661017006,1.0,0.0,0.875,6.6794509140474005,0.7686710965081263,0.6555256182600655,0.9644174814005801,0.6038383260046055,0.5079323023467497,0.5358390899793848,0.7096855954130117,0.5523685087810053,0.5120163064119035,0.7128737671567581,0.0,0.020000000000000046
5645626,51038.88595755381,1.0,0.0,0.875,7.19667407078912,0.7569778635122932,0.6788395018595625,0.9663087204984028,0.6198019776899928,0.4907687292360141,0.5151411499342308,0.7097485664725811,0.5371080949465292,0.4894779516731279,0.7010110601381,0.0,0.020000000000000035
5645692,51039.2624510603,1.0,0.0,0.875,6.515253111867183,0.7629059473491829,0.6721635108388618,0.9647941123851551,0.6164617634052367,0.49455683914616927,0.5395921708312946,0.7099429425622062,0.5457007301962143,0.4973654026667073,0.7041609938380942,0.0,0.020000000000000035
5645733,51040.17686664472,1.0,0.0,0.875,7.277835413894285,0.7578920757734173,0.681851108862733,0.9639916268821938,0.6133091083551503,0.5037318420708199,0.5414445651761997,0.7099717736801753,0.542925925792697,0.5055161127675152,0.7093409531473349,0.0,0.1165714285714285
5646042,51039.21663937199,1.0,0.0,0.875,7.049620604894672,0.7708676838257577,0.6667817053508632,0.963703554982154,0.6166197044064684,0.4795737615006914,0.5193681255219261,0.709705366401198,0.5289233780052773,0.47170061665749824,0.696464490451813,0.0,0.02500000000000003
5646172,51039.90497270532,1.0,0.0,0.875,7.0735144299768375,0.7533277760216591,0.655973503596825,0.964628378856189,0.6117385129019133,0.4689876706811491,0.5174641106623643,0.7099381002161099,0.5428087557988253,0.47446325912334253,0.695897002483157,0.0,0.020000000000000035
5646230,51040.30169997805,1.0,0.0,0.875,6.739250799357846,0.7466295563001633,0.6625927411185869,0.964489993677043,0.6067550273551844,0.4919708537843928,0.5364551929694812,0.7096904360039048,0.5495712357686713,0.5022259000116034,0.7101358428214142,0.0,0.025000000000000046
5646296,51040.16647919883,1.0,0.0,0.875,6.571934079299897,0.7709421976029637,0.6616018094357263,0.9653920605652395,0.6034504238254526,0.4874160558823448,0.5384081582281196,0.7096967702286622,0.5475066449359834,0.4986075807949191,0.7154205968754029,0.0,0.025000000000000046
5646313,51042.43996404731,1.0,0.0,0.875,6.45282069770365,0.7808847544828954,0.6357726893837226,0.9619300963237114,0.6030644745695047,0.4814863655678829,0.5384068334887263,0.7099770743866628,0.5472103945935168,0.49362954715700724,0.7098264791499287,0.0,0.025000000000000046
5646711,51041.600157409506,1.0,0.0,0.875,6.345018930051679,0.7816994365886802,0.6308009087266777,0.9618931230218171,0.6019907668468637,0.502216888306372,0.5470342270725473,0.709867749612281,0.5612855090427642,0.5022764993104837,0.7180741063247114,0.0,0.025000000000000046
5646751,51042.22975805886,1.0,0.0,0.875,6.900948683713499,0.7793972857089083,0.6374790903253408,0.9611937028130181,0.6019946729574834,0.5073099070327319,0.5493905546797345,0.7096757843240445,0.5540267589327835,0.5011045431097149,0.7248205980583469,0.0,0.020000000000000046
5646992,51043.184193664914,1.0,0.0,0.875,6.832237534567267,0.7836522836590234,0.6515632745836698,0.9647620802155168,0.6019938292107688,0.5089258670614702,0.5540919330959873,0.7096873743067178,0.5602583296771857,0.5124325587746191,0.7188673175289967,0.0,0.020000000000000046
5647038,51044.31170345388,1.0,0.0,0.875,6.834036388980489,0.7858138808780833,0.640581789460564,0.9644751480298769,0.600633400922236,0.4958163280485129,0.5497122854874519,0.7096778854444078,0.5436779830562591,0.5010979810102538,0.7130891165812482,0.0,0.020000000000000035
5647075,51043.45497618115,1.0,0.0,0.875,6.948048834101272,0.7753319126628102,0.6650698014804434,0.9660607960122171,0.6032111026123904,0.4928619291331594,0.5573046677037015,0.7096873648808394,0.5400585759299291,0.4982265093247268,0.7127492312838595,0.0,0.020000000000000046
5647384,51042.070449666004,1.0,0.0,0.875,6.987702915308656,0.7825311181502551,0.6292880906935421,0.9643854687910637,0.6016577872500756,0.5066480027770183,0.5514365263085156,0.7096915161838003,0.5560698283622678,0.5055365218131638,0.7227113147147931,0.0,0.020000000000000046
5647452,51042.53982845388,1.0,0.0,0.875,6.793962915737875,0.7894687026263361,0.6280333517059761,0.9638011573723455,0.6016596496461211,0.5025924441595216,0.5644877674972357,0.7096956675278395,0.554202432115642,0.5059107191868082,0.7195025612819966,0.0,0.020000000000000042
5647692,51042.42205789111,1.0,0.0,0.875,6.660858656739257,0.7797108160217276,0.6399267445192314,0.962406327575282,0.6045374182681764,0.5020214285460427,0.5416506765214107,0.709724648212449,0.5499119483686827,0.4916140313515814,0.714521808214378,0.0,0.020000000000000046
5647779,51043.533722705324,1.0,0.0,0.875,6.832996327537293,0.7914099269127711,0.5992741652916181,0.9595403444573588,0.6003081853582939,0.4973217957249701,0.5558766808171723,0.7096969428522422,0.5508056077676456,0.4922447973937164,0.7193299724295779,0.0,0.020000000000000046
5647795,51043.19548028108,1.0,0.0,0.875,6.924269653221382,0.7889401780798189,0.6105902203782179,0.9610523302880356,0.6011313280101441,0.491333512188075,0.5509194299870038,0.7099755872335815,0.5549105794676579,0.4913821767436673,0.7153333599384565,0.0,0.020000000000000046
5647828,51043.96381361441,1.0,0.0,0.875,6.882979489566477,0.7884209534486787,0.605110077486452,0.9620063714702396,0.6025978308755825,0.49038897446918145,0.5421636028026646,0.7096778420015648,0.5496884200579685,0.4926321477600648,0.7064230325791211,0.0,0.020000000000000046
5648095,51043.90054088714,1.0,0.0,0.875,6.783238554668672,0.7835341356941442,0.6348244262565835,0.9661264331344996,0.6034212368681093,0.4888034545872803,0.5409095968027572,0.710001791540092,0.5485745997923679,0.49239069333498287,0.708434894514493,0.0,0.020000000000000046
5648142,51042.77080920216,1.0,0.0,0.875,6.779114241164975,0.7932857675519435,0.6210462787367952,0.9639470973438651,0.6017063488272681,0.5008755255351596,0.5559651568290855,0.7096834611243285,0.5479143811364272,0.49660955738918866,0.7077416497925888,0.0,0.020000000000000046
5648176,51045.06401343556,1.0,0.0,0.875,7.029832950851843,0.7839726205799434,0.6226035270563403,0.9623021914437287,0.6016731795977412,0.49367894347175123,0.5545669341499839,0.70969438776221,0.5394895824217579,0.4938279277890053,0.7083699413669907,0.0,0.020000000000000035
5648467,51045.6217217689,1.0,0.0,0.875,7.060550186683779,0.7790604719667492,0.6347265394797331,0.9648423743866305,0.6001270687650512,0.49212994599346893,0.5580467139732772,0.7097027853230399,0.539331599265893,0.48929189795172473,0.7106629263352806,0.0,0.020000000000000035
5648506,51042.45674449617,1.0,0.0,0.875,7.1774998366213225,0.7723715539170769,0.6794951548087182,0.9665631203124063,0.6046853388614808,0.492982819936555,0.5562833149602208,0.7096924759104023,0.5333721187203442,0.4942879075601119,0.7082737277281644,0.0,0.020000000000000035
5648660,51043.260378733285,1.0,0.0,0.875,7.435338562869364,0.7747893443243506,0.6239586756093078,0.9624757846348263,0.6015929630739497,0.5033045735881558,0.552882397734235,0.7096170616646624,0.5399375175722635,0.5035994088410207,0.7153379076846402,0.0,0.020000000000000035
5648712,51043.522806364854,1.0,0.0,0.875,7.771696970400683,0.7906020663401292,0.6022068361401848,0.9616789502856581,0.5992795264968594,0.5097481698306926,0.5477097152865871,0.709753295887291,0.5541652238815984,0.5106115227806801,0.7163805261785521,0.0,0.020000000000000035
5648850,51043.703412425464,1.0,0.0,0.875,7.1817301743088215,0.7873758649115087,0.6090062759223307,0.9606085055783616,0.602113418416004,0.5126423660056278,0.5540030427063589,0.7097604950539318,0.5671878938830979,0.5043753886067993,0.7194920984324291,0.0,0.020000000000000035
5648903,51042.9492457588,1.0,0.0,0.875,7.6391455287006504,0.7903731902454836,0.6341151289926866,0.9622530126491449,0.6023838758090201,0.4871639947474451,0.5520859033854433,0.7096675501182377,0.560867825978531,0.4951306019146271,0.7142264120203201,0.0,0.020000000000000035
5649337,51043.1954528295,1.0,0.0,0.875,6.908196160452918,0.78304572305768,0.6341582814947965,0.9642929174487548,0.6021106267698666,0.49373590882184665,0.5678849942534784,0.709715956882951,0.5538624505104661,0.5145523377547906,0.7137716917807708,0.0,0.020000000000000035
5649391,51043.592180102234,1.0,0.0,0.875,7.002282043251649,0.7857783236217442,0.6353045699892347,0.964302974962567,0.6024070486294861,0.4921007919398813,0.5582192587393471,0.7097043380771638,0.550359497692412,0.5009764144506803,0.7166984569828994,0.0,0.020000000000000046
5649424,51044.038013435566,1.0,0.0,0.875,6.868648928182472,0.7913185277554621,0.6332107168645744,0.9634770792128887,0.6012089568632971,0.49633393943695203,0.5558052223186648,0.7096727485842472,0.5558413211320351,0.5029726087122166,0.7197047951210033,0.0,0.020000000000000035
5650029,51041.40304273959,1.0,0.0,0.875,6.76563959224059,0.7679212431221154,0.6406266320911773,0.964657591851606,0.6032486973883046,0.5005436917015763,0.5441835892687917,0.7097024703361441,0.5462335695759687,0.4989628228609733,0.7099959353260579,0.0,0.020000000000000046
5650073,51041.00631546687,1.0,0.0,0.875,6.782687745497243,0.7755241521708289,0.6266835129652149,0.9628122848476456,0.6044748010598555,0.5030963171760848,0.5477410722809373,0.7096858420091656,0.5453181239000066,0.4925461944620311,0.7123767969723888,0.0,0.020000000000000046
5650108,51039.510070878125,1.0,0.0,0.875,6.808002833107551,0.7753179553391771,0.6173418125869367,0.9628153937223392,0.607114909638466,0.4913375391543085,0.5303833323808119,0.7096871286052799,0.5409539973348145,0.4884751514870242,0.7100154642017048,0.0,0.020000000000000046
5650383,51040.55507845388,1.0,0.0,0.875,6.772717680554181,0.76995510105741,0.6336070608584324,0.9639705098716186,0.6098684133861759,0.4782799743984728,0.5209337381924456,0.7096886596030872,0.542184888929193,0.47384128334244197,0.6983644435173318,0.0,0.020000000000000046
5650434,51041.24341178722,1.0,0.0,0.875,6.572967843447574,0.7652099375408334,0.6745083884513233,0.9646609103481818,0.6099633135180822,0.4668901388768905,0.5278334784175283,0.7097127014215955,0.5285873180124905,0.4508694147297219,0.6893951101029538,0.0,0.02500000000000003
5650475,51042.16019997805,1.0,0.0,0.875,7.453203614977913,0.7633046980489525,0.657371823795358,0.9642172918273845,0.6086192677258435,0.49498287719022654,0.5271480238035915,0.7098262913150155,0.5367575835598097,0.49217665810843575,0.7025564654309964,0.0,0.020000000000000035
5650833,51040.73588179623,1.0,0.0,0.875,7.2919940585766145,0.771820265780578,0.656558711476861,0.9647921852720193,0.6105606640784411,0.4876662868412309,0.5343534007570447,0.7097106498453298,0.5415677690273366,0.48601905002939183,0.7023459810620528,0.0,0.020000000000000035
5650986,51042.02689478324,1.0,0.0,0.875,6.8805088248207396,0.7738969070074246,0.6342414915514681,0.9630421981188756,0.604712426937103,0.4983574616722142,0.5469520628099397,0.7099777968816434,0.5485032024631042,0.4966221992219191,0.7042947781630856,0.0,0.020000000000000046
5651006,51042.484008419604,1.0,0.0,0.875,6.967380948765061,0.7838220830965151,0.6332449288563853,0.9625420299901689,0.600565868798739,0.5166889557734278,0.5485584265358414,0.7096928079162871,0.5528083245082094,0.5110696299746998,0.7169536612999761,0.0,0.020000000000000046
5651285,51041.94967693873,1.0,0.0,0.875,6.670288280533972,0.7859913407893738,0.6189519316631259,0.962833542774102,0.6010506075063555,0.5025564219570995,0.5411800554692975,0.7097122314997898,0.5442603560916632,0.5015297628770062,0.7108791679482214,0.0,0.020000000000000046
5651564,51041.54456438462,1.0,0.0,0.875,6.738430384234745,0.7763017416933035,0.6163358381684183,0.9614145022293782,0.6007789647462733,0.49307846029279817,0.5527490087051685,0.7097074281965191,0.5379978715815776,0.48437438362109675,0.7068920475207139,0.0,0.020000000000000046
5651638,51040.057260272064,1.0,0.0,0.875,6.783544207776624,0.7820564506625896,0.6099801700258547,0.9604015489969341,0.6012481001266661,0.4998175233032788,0.5467210558813193,0.7097015613783483,0.5339625932774341,0.481023654694772,0.7086726798900274,0.0,0.025000000000000046
5652044,51040.972472393274,1.0,0.0,0.875,7.0099526763616415,0.7664697584468744,0.631567686821449,0.9643403204577952,0.6024248675634015,0.4835802574628299,0.5323015040297312,0.7097414863672953,0.5438979950312716,0.47259630062774916,0.7198578874292417,0.0,0.020000000000000046
5652092,51040.855139059946,1.0,0.0,0.875,6.908403754595854,0.7651104647729045,0.6675321837322828,0.9646489800342584,0.59797457240913,0.5109172942716612,0.5469892243226909,0.7096931328338386,0.5450308754229418,0.5040128426810219,0.7175540304766193,0.0,0.020000000000000046
5652129,51039.510916837724,1.0,0.0,0.875,6.867912273037254,0.7596641164419735,0.6522903020258152,0.9645323323720805,0.6009388970182706,0.50288338903888,0.5464329739174395,0.7096814403507131,0.55185575055317,0.49565153695633535,0.7195578170908272,0.0,0.020000000000000046
5652489,51040.345139059944,1.0,0.0,0.875,6.955106421902743,0.7690690300567562,0.6646404367220694,0.965029455431483,0.6022574895485965,0.5031577818251488,0.5384740682720599,0.7096744152603954,0.5474954417560213,0.4959494367557943,0.7202540261133084,0.0,0.020000000000000046
5652511,51039.65680572661,1.0,0.0,0.875,6.816751433544685,0.7747995098170899,0.6663935403655329,0.9651690328714542,0.6029686166459531,0.49678299439826523,0.5315022023491817,0.7096670951510694,0.5353306801612047,0.48953960877348185,0.7133865782575378,0.0,0.025000000000000046
5652538,51041.382000531805,1.0,0.0,0.875,6.914105969561634,0.7890326702291465,0.6394891892041644,0.9623603931635976,0.6028819761195434,0.4981881170225906,0.5484780748398289,0.7096914491730588,0.5474278019731076,0.4926883453275873,0.7165512511660996,0.0,0.015
5652854,51042.91688148418,1.0,0.0,0.875,6.776970689185169,0.7722096332563091,0.6552858262496956,0.9634756742945189,0.6018367812120566,0.4951243834555603,0.5544880459325232,0.7097168005117608,0.5479213661121072,0.48427098203516017,0.7120081313860702,0.0,0.010000000000000007
5652900,51042.47104815085,1.0,0.0,0.875,6.725970597029448,0.7793097895857738,0.6547491230656802,0.9647960733454812,0.6026753440291318,0.501133347902854,0.5508794803794504,0.709722812170319,0.5503664620088705,0.49075641196348196,0.7185833515532762,0.0,0.014999999999999996
5652942,51044.271167198465,1.0,0.0,0.875,6.982945086704247,0.7693077894591303,0.6483076019087269,0.9642081346226276,0.6051983408112183,0.5194537970302538,0.5425949443632251,0.7098280016104503,0.5547209243154685,0.5157762744927646,0.7236326315417411,0.0,0.020000000000000046
5653434,51042.711765683314,1.0,0.0,0.875,6.96591964682809,0.7820473161351399,0.6162054083042479,0.9629431257304879,0.6023834518792669,0.4991149784009541,0.558279495980421,0.7099848155038876,0.5460234731195204,0.4913952546574651,0.7168815671505417,0.0,0.020000000000000042
5653738,51041.952563302366,1.0,0.0,0.875,6.767261577241735,0.7773653624033575,0.625905446396531,0.961344917387684,0.6017339971972304,0.5009897300661256,0.5514164179402679,0.7097076636695021,0.5542178486051675,0.49622999843946375,0.7187116211751479,0.0,0.025000000000000046
5653790,51041.952563302366,1.0,0.0,0.875,6.619538096552464,0.7820501271599135,0.6223989042364463,0.960465574095429,0.6010180041833422,0.505865172151502,0.5482845334162806,0.7096958112154881,0.5507707757233815,0.5033527104923916,0.718384360908791,0.0,0.025000000000000046
5654009,51041.74898754479,1.0,0.0,0.875,6.582892308428213,0.781328782609411,0.6283298876292507,0.9610003659038561,0.6025247766759906,0.4860362798796777,0.5491621810536551,0.7097078709910802,0.5510070764776466,0.4910750655898322,0.7106255464392864,0.0,0.025000000000000046
5654102,51043.08303949284,1.0,0.0,0.875,6.5865394586266115,0.7784955952316907,0.595869092510148,0.9609834061329682,0.602828773030811,0.47538926101011014,0.5511974292503422,0.7096879159712369,0.5436734393799606,0.48958631863504587,0.702712738375717,0.0,0.025000000000000046
5654141,51043.009903441256,1.0,0.0,0.875,6.492145418535738,0.7842409990403539,0.6013265677801393,0.9606976167732958,0.6009800983872652,0.4796648566555108,0.5597141912021838,0.7099704283933803,0.550760470334092,0.49308644012241326,0.705319187335643,0.0,0.025000000000000046
5654161,51041.910501926104,1.0,0.0,0.875,6.402939602538578,0.7829740349386506,0.6086039851905862,0.960663825967471,0.6002908914598697,0.4792231192217352,0.555907105446693,0.7097005075445268,0.5432960545589341,0.48102085173192566,0.7011832340307192,0.0,0.025000000000000046
5654188,51042.14896512956,1.0,0.0,0.875,6.327586890763826,0.7809346770721367,0.6040338069792284,0.9595797974437715,0.6010555707260937,0.4730925665619057,0.5558708704856747,0.709685295560149,0.5523302153537377,0.4763556335086578,0.7006847658632261,0.0,0.025000000000000046
5654224,51042.617449978046,1.0,0.0,0.875,7.0525717059162725,0.7835228660618304,0.6072177558362865,0.9605237641207953,0.6003481275469953,0.48672279688598014,0.560646058530452,0.709708065931078,0.5447644642063058,0.4871068979099593,0.7115598303713366,0.0,0.025000000000000046
5654361,51042.17995502855,1.0,0.0,0.875,6.932504883585938,0.7837344592611781,0.6530684356471386,0.9670499497254251,0.6023215665435379,0.47584927056655196,0.547032033667612,0.7106396030828046,0.5432683698480516,0.48194693392435467,0.7053485489585632,0.0,0.020000000000000046
5654389,51042.18065199825,1.0,0.0,0.875,6.980038157564445,0.7850132615773728,0.6470346647539477,0.9630640769596568,0.6037828390168892,0.49839843899665276,0.5388711811947191,0.7096806371061466,0.5505663053543808,0.4932644089583205,0.7150373175050716,0.0,0.020000000000000046
5654639,51042.23950048309,1.0,0.0,0.875,7.11601534959837,0.782692529231179,0.6210205750776236,0.9627966636839443,0.6013993422397411,0.5020111227267509,0.5436876945350455,0.7093944117817668,0.5470296787219937,0.492094900554796,0.7133839523549431,0.0,0.020000000000000046
5654736,51044.28788937199,1.0,0.0,0.875,6.8839298363370665,0.7852781867922057,0.6198178680392122,0.9634849940497421,0.6038447585009625,0.49749131155522214,0.5431063431968024,0.709474603536222,0.5405164398655594,0.5045561714686446,0.7097803642232713,0.0,0.020000000000000046
5654755,51044.821392535494,1.0,0.0,0.875,6.9008640068296145,0.793755990774168,0.6117618366357361,0.9641324552066808,0.6019750884754823,0.4933389267518836,0.5400529279700609,0.7099138387397437,0.5489478421485794,0.5043068667055266,0.7157399924918079,0.0,0.020000000000000046
5654777,51045.28139253549,1.0,0.0,0.875,6.559957044686831,0.788114755865551,0.6054628702071065,0.9615818774465508,0.6031200192761611,0.49729018435558964,0.5526299180635095,0.7094029621313647,0.552663506719105,0.5079498271645025,0.7086857643369728,0.0,0.020000000000000046
5654801,51044.022695964515,1.0,0.0,0.875,6.894901990241792,0.7800420012595727,0.6119426355150789,0.9590282274176836,0.6026915768545197,0.48955374424107534,0.5465801157770573,0.7095962997689024,0.5315426276106252,0.4939108142207538,0.714670497623488,0.0,0.020000000000000046
5655126,51045.26873763119,1.0,0.0,0.875,6.7525480481593485,0.7779485380449466,0.6439501032833855,0.965161903460347,0.6032551893535674,0.4840051974776778,0.5441118734948514,0.7099813802362748,0.5459192936494113,0.4916600845810345,0.7077471118263483,0.0,0.020000000000000046
5655163,51045.511358531265,1.0,0.0,0.875,6.802942163451376,0.777908148409507,0.655972449041909,0.962091287531186,0.600512692271563,0.49604477536995417,0.5573041201385879,0.709664352473744,0.5533562455263251,0.4927068227724439,0.7081639365604365,0.0,0.020000000000000035
5655401,51045.08813157058,1.0,0.0,0.875,6.920582199727566,0.7790776392235018,0.6322391705614692,0.9621706086821843,0.602527492494772,0.4926278447534776,0.5413876348980072,0.7096873554842752,0.5474816248894046,0.4862908924709786,0.7037430577875071,0.0,0.020000000000000046
5655456,51045.08813157058,1.0,0.0,0.875,6.90442254828685,0.776046499257812,0.6360491085861816,0.962075488869058,0.6026056326976936,0.5015881116157945,0.5505477735112089,0.7096708718838407,0.5423286071867685,0.4859418133066809,0.7055539770752159,0.0,0.020000000000000046
5655494,51044.21635853126,1.0,0.0,0.875,6.977678357857858,0.7770677547868914,0.6695893093665262,0.9659102639957782,0.6024245028338487,0.4898277639313675,0.5510190371034758,0.7096798750882415,0.5345668093311696,0.5005495757116166,0.7127813691057777,0.0,0.020000000000000046
5655876,51042.62892449987,1.0,0.0,0.875,7.1426121353971155,0.7750933003998435,0.6282400683139384,0.9636596147061146,0.6021332121448896,0.5043621162719215,0.5446592306997884,0.7096580244256738,0.542244330488529,0.4954003139292013,0.7205966107875034,0.0,0.020000000000000046
5656458,51042.1080004831,1.0,0.0,0.875,7.118437585135215,0.7889845071710495,0.641758045391251,0.9648499476509144,0.6029111429624778,0.4910312887967776,0.5613081139955408,0.7096984351515959,0.5395893417301827,0.5044246523583409,0.7125226745953169,0.0,0.020000000000000046
5656698,51040.07954810215,1.0,0.0,0.875,6.770220969958097,0.792980475563317,0.6019238576386745,0.9591886196797974,0.6022018287538121,0.5104853997445803,0.5481356441331582,0.7096955767935491,0.5466110749832936,0.5001497025765211,0.7180049527939992,0.0,0.020000000000000046
5656877,51040.91307335467,1.0,0.0,0.875,6.468442425604688,0.7879084874691419,0.6118820095147655,0.9607838584164743,0.6024658624966832,0.5032976027695517,0.5557960048403484,0.7094375511472901,0.5479816046755823,0.4997343382469745,0.7110371219475217,0.0,0.025000000000000046
5656965,51042.150653441255,1.0,0.0,0.875,6.624276693253126,0.7841877936953717,0.601692746204054,0.9606770362472844,0.6014281409335835,0.5032960171587776,0.5507278896333117,0.7101187700197008,0.551101044174009,0.49844482598040823,0.704773768341722,0.0,0.025000000000000046
5656997,51041.910501926104,1.0,0.0,0.875,6.449703994379139,0.7811827178509192,0.6155045232744699,0.960549986775769,0.6018620982309352,0.4857887089655697,0.549362905816605,0.7097173449963742,0.548786552727883,0.47648637508466124,0.7029607133957376,0.0,0.025000000000000046
